movement	frozen	bit	1	1	0	1	0	13
movement	idVicionario	int	4	10	0	1	0	14
movement	dateAvailable	date	3	10	0	1	0	15
news	idNews	int	4	10	0	0	1	1
news	title	varchar	255	0	0	0	0	2
news	body	varchar	-1	0	0	0	0	3
news	timeCreation	datetime	8	23	3	0	0	4
news	idPerson	int	4	10	0	0	0	5
news	videoUrl	varchar	1000	0	0	1	0	6
news	attachedImageSize	decimal	9	19	2	1	0	7
news	attachedImageS3	bit	1	1	0	1	0	8
news	attachedImageS3Key	varchar	300	0	0	1	0	9
news	attachedImagePublicUrl	varchar	1000	0	0	1	0	10
news	pinNews	bit	1	1	0	1	0	11
news	expirationDate	date	3	10	0	1	0	12
news	isObligatory	bit	1	1	0	1	0	13
notification	idNotification	int	4	10	0	0	1	1
notification	idPersonRegister	int	4	10	0	0	0	2
notification	creationTime	datetime	8	23	3	0	0	3
notification	idEvent	int	4	10	0	0	0	4
notification	descriptionEvent	varchar	255	0	0	1	0	5
notification	linkTo	varchar	100	0	0	0	0	6
notification	idPriority	int	4	10	0	0	0	7
notificationDetail	idNotificationDetail	int	4	10	0	0	1	1
notificationDetail	idNotification	int	4	10	0	0	0	2
notificationDetail	idRecipientPerson	int	4	10	0	0	0	3
notificationDetail	idStatus	int	4	10	0	0	0	4
notificationDetail	creationTime	datetime	8	23	3	0	0	5
notificationDetail	updateTime	datetime	8	23	3	1	0	6
package	idPackage	int	4	10	0	0	1	1
package	name	varchar	255	0	0	1	0	2
package	amount	decimal	9	12	2	1	0	3
package	idType	int	4	10	0	1	0	4
package	displayOrder	int	4	10	0	1	0	5
package	packageImageSizeFile	decimal	9	19	4	1	0	6
package	packageImageS3	bit	1	1	0	1	0	7
package	packageImageS3Key	varchar	300	0	0	1	0	8
package	packageImagePublicUrl	varchar	1000	0	0	1	0	9
package	timeUpdated	datetime	8	23	3	1	0	10
package	idPersonUpdate	int	4	10	0	1	0	11
package	isActive	bit	1	1	0	0	0	12
parameter	idParameter	int	4	10	0	0	1	1
parameter	name	varchar	255	0	0	1	0	2
parameter	value	varchar	500	0	0	1	0	3
parameter	type	char	1	0	0	1	0	4
person	idPerson	int	4	10	0	0	1	1
person	firstName	varchar	255	0	0	0	0	2
person	lastName	varchar	255	0	0	0	0	3
person	idGender	int	4	10	0	1	0	4
person	birthday	date	3	10	0	1	0	5
person	email	varchar	255	0	0	0	0	6
person	idCountryPhone	int	4	10	0	1	0	7
person	phoneNumber	varchar	20	0	0	0	0	8
person	idCountryBirthday	int	4	10	0	1	0	11
person	username	varchar	255	0	0	1	0	12
person	password	varchar	255	0	0	1	0	13
person	idRole	int	4	10	0	0	0	14
person	photoProfileSizeFile	decimal	9	19	2	1	0	15
person	photoProfileS3	bit	1	1	0	1	0	16
person	photoProfileS3Key	varchar	300	0	0	1	0	17
person	photoProfilePublicUrl	varchar	1000	0	0	1	0	18
person	photoProfileTimeUpdate	datetime	8	23	3	1	0	19
person	creationTime	datetime	8	23	3	1	0	20
person	idStatus	int	4	10	0	0	0	21
person	verificationCode	varchar	10	0	0	1	0	22
person	tokenRecovery	varchar	255	0	0	1	0	23
person	creationTimeToken	datetime	8	23	3	1	0	24
person	transactionPin	varchar	5	0	0	1	0	25
person	verificationUUID	uniqueidentifier	16	0	0	1	0	26
person	verificationUUIDCreationTime	datetime	8	23	3	1	0	27
person	idPersonEditor	int	4	10	0	1	0	28
person	blackList	bit	1	1	0	0	0	29
person	timeUpdated	datetime	8	23	3	1	0	30
person	alias	varchar	255	0	0	1	0	31
person	socialSegurityNumber	varchar	50	0	0	1	0	32
rank	idRank	int	4	10	0	0	1	1
rank	nameES	varchar	300	0	0	1	0	2
rank	points	int	4	10	0	1	0	3
rank	bonus	decimal	9	19	2	1	0	4
rank	nameEN	varchar	300	0	0	1	0	6
rank	idPreviousRank	int	4	10	0	1	0	7
rank	accumulatedPoints	int	4	10	0	1	0	8
role	idRole	int	4	10	0	0	1	1
role	nameES	varchar	255	0	0	1	0	2
role	nameEN	varchar	255	0	0	1	0	3
roleModule	idRole	int	4	10	0	0	0	1
roleModule	idModule	int	4	10	0	0	0	2
testimonial	idTestimonial	int	4	10	0	0	1	1
testimonial	name	varchar	255	0	0	1	0	2
testimonial	creationTime	datetime	8	23	3	1	0	3
testimonial	idPersonCreate	int	4	10	0	1	0	4
testimonial	video	varchar	255	0	0	1	0	5
testimonial	description	varchar	1000	0	0	1	0	6
testimonial	visibleWebsite	bit	1	1	0	1	0	7
ticket	idTicket	int	4	10	0	0	1	1
ticket	subject	varchar	300	0	0	1	0	2
ticket	description	varchar	2000	0	0	0	0	3
ticket	idStatus	int	4	10	0	0	0	4
ticket	idPersonCreate	int	4	10	0	0	0	5
ticket	idTicketReply	int	4	10	0	1	0	6
ticket	creationTime	datetime	8	23	3	1	0	7
ticket	idPersonResolved	int	4	10	0	1	0	8
ticket	resolvedTime	datetime	8	23	3	1	0	9
ticket	attachedFileSize	decimal	9	19	2	1	0	10
ticket	attachedFileS3	bit	1	1	0	1	0	11
ticket	attachedFileS3Key	varchar	300	0	0	1	0	12
ticket	attachedFilePublicUrl	varchar	1000	0	0	1	0	13
ticket	idSubject	int	4	10	0	1	0	14
ticket	idPersonAssigned	int	4	10	0	1	0	15
ticket	assignedTime	datetime	8	23	3	1	0	16
ticket	remindAt	date	3	10	0	1	0	17
ticket	notes	varchar	-1	0	0	1	0	18
ticketAssignmentTracking	idTicket	int	4	10	0	0	0	1
ticketAssignmentTracking	idPersonAssigned	int	4	10	0	1	0	2
